date,latitude,longitude,temperature_c,relative_humidity_pct,precipitation_mm,surface_pressure_hpa,wind_speed_ms,wind_direction_deg,wind_u,wind_v,source,pm10,pm25,no2,so2,co,o3,aerosol_index,latitude_s5p,longitude_s5p,source_s5p,cloud_fraction,qa_value,ndvi,ndbi,ndwi,cloud_probability,factory_id,factory_name,process,electricity_kwh,natural_gas_m3,diesel_litres,production_tonnes,raw_material_tonnes,waste_tonnes,recycled_tonnes,operating_hours,category,total_energy_mwh,energy_intensity_mwh_per_tonne,fuel_intensity_gas_m3_per_tonne,waste_intensity_kg_per_tonne,recycling_rate_pct,calculated_scope1_co2e_tonnes,calculated_scope2_co2e_tonnes,calculated_total_co2e_tonnes,emission_intensity_co2e_per_tonne,day,month,year,day_of_week,month_sin,month_cos,dow_sin,dow_cos,no2_lag_1d,no2_lag_7d,so2_lag_1d,co_lag_1d,pm25_lag_1d,no2_7d_mean,no2_30d_mean,so2_7d_mean,pm25_7d_mean,environmental_risk_score
2023-08-11,22.4125,73.0944,28.3,77,0.6,1002.7,4.83,228,3.592,3.234,ERA5 Reanalysis (Open-Meteo Historical Archive),34.579,15.067,7.025,6.854,147.333,46.667,0.645,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8239.0,627.5,0.0,52.1,59.4,0.198,0.0495,24.0,FACTORY_OPERATIONAL_DATA,14.828,0.2846,12.044,3.8,25.0,1.274,5.014,6.288,0.1207,11,8,2023,4,-0.866,-0.5,-0.4339,-0.901,7.0,7.375,6.567,151.083,13.892,6.023,8.248,5.442,14.139,13.5
2023-08-12,22.4125,73.0944,28.1,79,2.3,1001.8,5.08,232,4.006,3.13,ERA5 Reanalysis (Open-Meteo Historical Archive),37.629,14.629,6.862,5.438,153.667,45.625,0.605,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8322.0,618.6,0.0,53.8,61.3,0.2044,0.0511,24.0,FACTORY_OPERATIONAL_DATA,14.817,0.2754,11.498,3.8,25.0,1.256,5.065,6.321,0.1175,12,8,2023,5,-0.866,-0.5,-0.9749,-0.2225,7.025,6.788,6.854,147.333,15.067,6.033,8.084,5.382,14.237,12.2
2023-08-13,22.4125,73.0944,28.2,76,0.5,1000.0,6.58,230,5.043,4.232,ERA5 Reanalysis (Open-Meteo Historical Archive),30.471,13.679,5.517,4.125,140.042,42.875,0.645,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5215.0,386.4,7.0,34.3,38.4,0.1235,0.0346,18.0,FACTORY_OPERATIONAL_DATA,9.342,0.2724,11.265,3.6,28.0,0.803,3.174,3.977,0.1159,13,8,2023,6,-0.866,-0.5,-0.7818,0.6235,6.862,5.196,5.438,153.667,14.629,6.079,7.948,5.342,14.09,10.3
2023-08-14,22.4125,73.0944,28.1,78,1.2,1000.6,5.92,223,4.035,4.327,ERA5 Reanalysis (Open-Meteo Historical Archive),30.817,14.575,5.454,4.792,132.042,41.792,0.724,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6793.0,528.5,0.0,43.9,50.0,0.1668,0.0417,24.0,FACTORY_OPERATIONAL_DATA,12.342,0.2811,12.039,3.8,25.0,1.073,4.134,5.207,0.1186,14,8,2023,0,-0.866,-0.5,0.0,1.0,5.517,4.654,4.125,140.042,13.679,6.193,7.848,5.468,14.259,11.1
2023-08-15,22.4125,73.0944,28.6,76,1.1,1001.5,5.11,221,3.353,3.857,ERA5 Reanalysis (Open-Meteo Historical Archive),34.492,14.55,6.438,6.167,132.167,43.25,0.764,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7040.0,579.4,0.0,49.0,55.9,0.18619999999999998,0.0465,24.0,FACTORY_OPERATIONAL_DATA,13.124,0.2678,11.824,3.8,25.0,1.176,4.285,5.461,0.1114,15,8,2023,1,-0.866,-0.5,0.7818,0.6235,5.454,5.133,4.792,132.042,14.575,6.38,7.789,5.649,14.379,12.5
2023-08-16,22.4125,73.0944,28.7,75,1.0,1002.4,4.67,229,3.522,3.062,ERA5 Reanalysis (Open-Meteo Historical Archive),41.475,16.125,7.579,7.138,151.542,43.708,0.722,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7922.0,647.4,136.0,51.7,58.9,0.1965,0.049100000000000005,24.0,FACTORY_OPERATIONAL_DATA,16.08,0.311,12.522,3.8,25.0,1.679,4.821,6.5,0.1257,16,8,2023,2,-0.866,-0.5,0.9749,-0.2225,6.438,6.362,6.167,132.167,14.55,6.554,7.749,5.869,14.645,14.3
2023-08-17,22.4125,73.0944,28.3,76,1.4,1002.4,4.81,243,4.282,2.182,ERA5 Reanalysis (Open-Meteo Historical Archive),47.517,18.779,10.292,7.221,184.792,40.75,0.617,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8069.0,599.5,0.0,50.7,57.8,0.19269999999999998,0.0482,24.0,FACTORY_OPERATIONAL_DATA,14.364,0.2833,11.824,3.8,25.0,1.217,4.911,6.128,0.1209,17,8,2023,3,-0.866,-0.5,0.4339,-0.901,7.579,7.0,7.138,151.542,16.125,7.024,7.7,5.962,15.343,16.5
2023-08-18,22.4125,73.0944,28.0,76,0.5,1001.4,4.47,255,4.32,1.157,ERA5 Reanalysis (Open-Meteo Historical Archive),43.762,18.488,13.942,8.862,215.125,39.625,0.66,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6260.0,470.3,0.0,40.8,46.5,0.155,0.038799999999999994,24.0,FACTORY_OPERATIONAL_DATA,11.198,0.2745,11.527,3.8,25.0,0.955,3.81,4.765,0.1168,18,8,2023,4,-0.866,-0.5,-0.4339,-0.901,10.292,7.025,7.221,184.792,18.779,8.012,7.642,6.249,15.832,19.2
2023-08-19,22.4125,73.0944,28.3,75,1.4,1000.1,4.31,275,4.289,-0.375,ERA5 Reanalysis (Open-Meteo Historical Archive),48.637,20.4,15.833,10.004,235.0,39.417,0.527,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6479.0,549.5,0.0,46.2,52.7,0.1756,0.0439,24.0,FACTORY_OPERATIONAL_DATA,12.249,0.2651,11.894,3.8,25.0,1.115,3.943,5.058,0.1095,19,8,2023,5,-0.866,-0.5,-0.9749,-0.2225,13.942,6.862,8.862,215.125,18.488,9.294,7.696,6.901,16.657,21.6
2023-08-20,22.4125,73.0944,27.5,82,4.0,1000.0,3.86,269,3.861,0.067,ERA5 Reanalysis (Open-Meteo Historical Archive),40.392,17.421,12.708,8.638,188.417,38.0,0.486,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5716.0,427.3,56.8,38.9,43.6,0.14,0.039200000000000006,18.0,FACTORY_OPERATIONAL_DATA,10.771,0.2769,10.985,3.6,28.0,1.02,3.479,4.499,0.1157,20,8,2023,6,-0.866,-0.5,-0.7818,0.6235,15.833,5.517,10.004,235.0,20.4,10.321,7.849,7.546,17.191,18.1
2023-08-21,22.4125,73.0944,27.3,81,0.0,1000.5,3.44,240,2.983,1.722,ERA5 Reanalysis (Open-Meteo Historical Archive),39.817,18.604,11.333,7.304,196.708,42.125,0.463,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7409.0,507.3,0.0,47.3,53.9,0.1797,0.044899999999999995,24.0,FACTORY_OPERATIONAL_DATA,12.736,0.2693,10.725,3.8,25.0,1.03,4.509,5.539,0.1171,21,8,2023,0,-0.866,-0.5,0.0,1.0,12.708,5.454,8.638,188.417,17.421,11.161,7.871,7.905,17.767,16.9
2023-08-22,22.4125,73.0944,28.4,78,0.6,1000.3,4.44,233,3.549,2.675,ERA5 Reanalysis (Open-Meteo Historical Archive),58.233,29.454,12.612,11.971,229.708,50.333,0.619,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7457.0,593.9,150.5,53.4,60.9,0.2029,0.0507,24.0,FACTORY_OPERATIONAL_DATA,15.198,0.2846,11.122,3.8,25.0,1.609,4.538,6.147,0.1151,22,8,2023,1,-0.866,-0.5,0.7818,0.6235,11.333,6.438,7.304,196.708,18.604,12.043,7.954,8.734,19.896,24.8
2023-08-23,22.4125,73.0944,28.4,76,0.4,999.9,6.25,224,4.342,4.496,ERA5 Reanalysis (Open-Meteo Historical Archive),20.908,11.129,8.083,8.021,152.208,37.375,0.498,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6594.0,523.9,0.0,42.9,48.9,0.163,0.040799999999999996,24.0,FACTORY_OPERATIONAL_DATA,12.095,0.2819,12.212,3.8,25.0,1.064,4.013,5.077,0.1183,23,8,2023,2,-0.866,-0.5,0.9749,-0.2225,12.612,7.579,11.971,229.708,29.454,12.115,7.947,8.86,19.182,13.4
2023-08-24,22.4125,73.0944,28.4,76,0.4,998.6,6.78,219,4.265,5.267,ERA5 Reanalysis (Open-Meteo Historical Archive),17.9,8.571,6.504,6.383,142.167,35.125,0.465,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6526.0,527.8,0.0,45.2,51.5,0.1718,0.043,24.0,FACTORY_OPERATIONAL_DATA,12.068,0.267,11.677,3.8,25.0,1.071,3.972,5.043,0.1116,24,8,2023,3,-0.866,-0.5,0.4339,-0.901,8.083,10.292,8.021,152.208,11.129,11.574,7.892,8.74,17.724,10.6
2023-08-25,22.4125,73.0944,28.8,74,0.0,998.7,6.03,223,4.111,4.408,ERA5 Reanalysis (Open-Meteo Historical Archive),17.729,8.108,6.675,7.087,121.625,36.458,0.774,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",8237.0,648.2,0.0,57.2,65.2,0.2174,0.0544,24.0,FACTORY_OPERATIONAL_DATA,15.043,0.263,11.332,3.8,25.0,1.316,5.013,6.329,0.1106,25,8,2023,4,-0.866,-0.5,-0.4339,-0.901,6.504,13.942,6.383,142.167,8.571,10.535,7.83,8.487,16.241,11.1
2023-08-26,22.4125,73.0944,28.4,77,1.1,1000.3,5.42,217,3.26,4.326,ERA5 Reanalysis (Open-Meteo Historical Archive),25.275,10.487,7.438,8.846,126.042,40.667,0.631,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6702.0,547.5,22.8,44.5,50.7,0.1691,0.0423,24.0,FACTORY_OPERATIONAL_DATA,12.679,0.2849,12.303,3.8,25.0,1.173,4.079,5.252,0.118,26,8,2023,5,-0.866,-0.5,-0.9749,-0.2225,6.675,15.833,7.087,121.625,8.108,9.336,7.762,8.321,14.825,13.6
2023-08-27,22.4125,73.0944,28.5,74,1.1,1001.6,5.03,227,3.677,3.429,ERA5 Reanalysis (Open-Meteo Historical Archive),33.533,14.542,7.733,8.283,130.292,43.417,0.735,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5309.0,391.9,25.6,35.3,39.5,0.1271,0.0356,18.0,FACTORY_OPERATIONAL_DATA,9.68,0.2742,11.102,3.6,28.0,0.864,3.231,4.095,0.116,27,8,2023,6,-0.866,-0.5,-0.7818,0.6235,7.438,12.708,8.846,126.042,10.487,8.625,7.775,8.271,14.414,14.7
2023-08-28,22.4125,73.0944,28.5,73,0.2,1001.2,5.31,228,3.943,3.55,ERA5 Reanalysis (Open-Meteo Historical Archive),49.575,16.704,7.442,8.179,134.625,46.667,0.682,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7175.0,554.9,0.0,46.3,52.8,0.1759,0.044,24.0,FACTORY_OPERATIONAL_DATA,13.001,0.2808,11.985,3.8,25.0,1.126,4.367,5.493,0.1186,28,8,2023,0,-0.866,-0.5,0.0,1.0,7.733,11.333,8.283,130.292,14.542,8.07,7.814,8.396,14.142,15.2
2023-08-29,22.4125,73.0944,28.7,71,0.2,1001.9,4.69,228,3.489,3.141,ERA5 Reanalysis (Open-Meteo Historical Archive),47.792,18.908,9.429,9.229,162.917,47.042,0.555,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7362.0,608.7,241.0,50.3,57.3,0.1911,0.047799999999999995,24.0,FACTORY_OPERATIONAL_DATA,16.163,0.3213,12.101,3.8,25.0,1.882,4.481,6.363,0.1265,29,8,2023,1,-0.866,-0.5,0.7818,0.6235,7.442,12.612,8.179,134.625,16.704,7.615,7.908,8.004,12.636,17.7
2023-08-30,22.4125,73.0944,28.8,71,0.1,1003.2,3.89,220,2.5,2.979,ERA5 Reanalysis (Open-Meteo Historical Archive),55.012,22.092,15.067,11.896,224.333,45.583,0.499,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7687.0,616.5,0.0,49.6,56.5,0.1885,0.0471,24.0,FACTORY_OPERATIONAL_DATA,14.16,0.2855,12.429,3.8,25.0,1.251,4.678,5.929,0.1195,30,8,2023,2,-0.866,-0.5,0.9749,-0.2225,9.429,8.083,9.229,162.917,18.908,8.613,8.156,8.558,14.202,23.2
2023-08-31,22.4125,73.0944,29.0,73,0.2,1003.3,3.44,207,1.564,3.069,ERA5 Reanalysis (Open-Meteo Historical Archive),59.038,26.2,22.292,16.646,314.5,56.083,0.558,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6767.0,571.3,82.9,44.6,50.8,0.1695,0.0424,24.0,FACTORY_OPERATIONAL_DATA,13.595,0.3048,12.809,3.8,25.0,1.382,4.118,5.5,0.1233,31,8,2023,3,-0.866,-0.5,0.4339,-0.901,15.067,6.504,11.896,224.333,22.092,10.868,8.675,10.024,16.72,31.4
2023-09-01,22.4125,73.0944,29.8,66,0.0,1003.1,2.97,235,2.435,1.705,ERA5 Reanalysis (Open-Meteo Historical Archive),64.946,30.938,25.383,18.121,388.792,66.083,0.479,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6006.0,502.5,0.0,40.8,46.5,0.155,0.038799999999999994,24.0,FACTORY_OPERATIONAL_DATA,11.282,0.2765,12.316,3.8,25.0,1.02,3.655,4.675,0.1146,1,9,2023,4,-1.0,-0.0,-0.4339,-0.901,22.292,6.675,16.646,314.5,26.2,13.541,9.344,11.6,19.982,35.5
2023-09-02,22.4125,73.0944,30.3,61,0.0,1002.5,3.58,263,3.557,0.437,ERA5 Reanalysis (Open-Meteo Historical Archive),60.021,30.733,24.454,17.592,387.292,64.917,0.495,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7031.0,549.2,0.0,46.6,53.1,0.1771,0.0443,24.0,FACTORY_OPERATIONAL_DATA,12.798,0.2746,11.785,3.8,25.0,1.115,4.279,5.394,0.1158,2,9,2023,5,-1.0,-0.0,-0.9749,-0.2225,25.383,7.438,18.121,388.792,30.938,15.971,9.953,12.849,22.874,34.6
2023-09-03,22.4125,73.0944,29.7,68,0.8,1001.5,3.61,229,2.725,2.369,ERA5 Reanalysis (Open-Meteo Historical Archive),43.887,23.262,18.012,15.5,264.75,58.417,0.496,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",4821.0,336.9,47.5,32.2,36.1,0.1159,0.0325,18.0,FACTORY_OPERATIONAL_DATA,8.833,0.2743,10.463,3.6,28.0,0.811,2.934,3.745,0.1163,3,9,2023,6,-1.0,-0.0,-0.7818,0.6235,24.454,7.733,17.592,387.292,30.733,17.44,10.308,13.88,24.12,27.6
2023-09-04,22.4125,73.0944,29.7,66,0.9,1000.4,3.97,244,3.57,1.741,ERA5 Reanalysis (Open-Meteo Historical Archive),44.996,22.404,17.842,13.792,273.333,53.917,0.398,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7578.0,600.8,26.3,49.9,56.9,0.1896,0.0474,24.0,FACTORY_OPERATIONAL_DATA,14.149,0.2835,12.04,3.8,25.0,1.29,4.612,5.902,0.1183,4,9,2023,0,-1.0,-0.0,0.0,1.0,18.012,7.442,15.5,264.75,23.262,18.926,10.676,14.682,24.934,26.0
2023-09-05,22.4125,73.0944,30.2,64,0.0,999.7,3.78,281,3.708,-0.721,ERA5 Reanalysis (Open-Meteo Historical Archive),45.15,24.583,16.1,13.167,267.833,61.042,0.401,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",6848.0,592.2,0.0,45.1,51.4,0.1714,0.0429,24.0,FACTORY_OPERATIONAL_DATA,13.066,0.2897,13.131,3.8,25.0,1.202,4.168,5.37,0.1191,5,9,2023,1,-1.0,-0.0,0.7818,0.6235,17.842,9.429,13.792,273.333,22.404,19.879,11.04,15.245,25.745,25.5
2023-09-06,22.4125,73.0944,30.2,67,26.8,999.0,5.92,291,5.524,-2.12,ERA5 Reanalysis (Open-Meteo Historical Archive),42.558,23.083,14.638,10.513,265.625,64.792,0.436,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7191.0,554.1,41.0,46.9,53.5,0.1782,0.0445,24.0,FACTORY_OPERATIONAL_DATA,13.419,0.2861,11.814,3.8,25.0,1.235,4.376,5.611,0.1196,6,9,2023,2,-1.0,-0.0,0.9749,-0.2225,16.1,15.067,13.167,267.833,24.583,19.817,11.373,15.047,25.886,22.4
2023-09-07,22.4125,73.0944,28.0,83,27.4,998.6,3.83,284,3.719,-0.927,ERA5 Reanalysis (Open-Meteo Historical Archive),34.45,20.871,11.167,9.821,258.5,75.458,0.481,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,45.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5661.0,421.0,0.0,37.8,43.1,0.1436,0.0359,24.0,FACTORY_OPERATIONAL_DATA,10.082,0.2667,11.138,3.8,25.0,0.855,3.445,4.3,0.1138,7,9,2023,3,-1.0,-0.0,0.4339,-0.901,14.638,22.292,10.513,265.625,23.083,18.228,11.574,14.072,25.125,19.6
2023-09-08,22.4125,73.0944,28.2,85,6.2,998.7,3.58,233,2.862,2.157,ERA5 Reanalysis (Open-Meteo Historical Archive),34.929,22.1,14.758,14.475,256.292,50.625,0.476,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7893.0,639.8,96.1,52.9,60.3,0.201,0.0502,24.0,FACTORY_OPERATIONAL_DATA,15.572,0.2944,12.095,3.8,25.0,1.556,4.804,6.36,0.1202,8,9,2023,4,-1.0,-0.0,-0.4339,-0.901,11.167,25.383,9.821,258.5,20.871,16.71,11.854,13.551,23.862,25.0
2023-09-09,22.4125,73.0944,27.9,83,4.0,998.7,5.75,241,5.029,2.788,ERA5 Reanalysis (Open-Meteo Historical Archive),30.858,18.208,12.154,12.375,212.708,53.083,0.382,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7069.0,585.7,0.0,45.8,52.2,0.174,0.0435,24.0,FACTORY_OPERATIONAL_DATA,13.219,0.2886,12.788,3.8,25.0,1.189,4.302,5.491,0.1199,9,9,2023,5,-1.0,-0.0,-0.9749,-0.2225,14.758,24.454,14.475,256.292,22.1,14.953,12.026,12.806,22.073,21.0
2023-09-10,22.4125,73.0944,28.5,77,0.0,998.5,5.11,235,4.187,2.932,ERA5 Reanalysis (Open-Meteo Historical Archive),27.375,14.7,10.779,11.179,198.75,47.958,0.327,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",5807.0,441.8,3.3,38.6,43.2,0.139,0.0389,18.0,FACTORY_OPERATIONAL_DATA,10.479,0.2715,11.446,3.6,28.0,0.906,3.534,4.44,0.115,10,9,2023,6,-1.0,-0.0,-0.7818,0.6235,12.154,18.012,12.375,212.708,18.208,13.92,12.151,12.189,20.85,18.2
2023-09-11,22.4125,73.0944,29.1,72,0.1,999.5,4.81,242,4.243,2.256,ERA5 Reanalysis (Open-Meteo Historical Archive),26.838,14.471,11.008,9.3,200.708,47.75,0.342,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7171.0,537.4,0.0,45.3,51.6,0.1721,0.043,24.0,FACTORY_OPERATIONAL_DATA,12.814,0.2829,11.863,3.8,25.0,1.091,4.364,5.455,0.1204,11,9,2023,0,-1.0,-0.0,0.0,1.0,10.779,17.842,11.179,198.75,14.7,12.943,12.289,11.547,19.717,16.9
2023-09-12,22.4125,73.0944,28.5,73,0.1,1000.5,5.25,231,4.08,3.304,ERA5 Reanalysis (Open-Meteo Historical Archive),24.421,13.675,8.492,8.2,171.583,45.5,0.38,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",9398.0,671.9,5.9,58.4,66.6,0.22190000000000001,0.0555,24.0,FACTORY_OPERATIONAL_DATA,16.512,0.2827,11.505,3.8,25.0,1.38,5.72,7.1,0.1216,12,9,2023,1,-1.0,-0.0,0.7818,0.6235,11.008,16.1,9.3,200.708,14.471,11.857,12.388,10.838,18.158,14.7
2023-09-13,22.4125,73.0944,28.8,73,0.0,1000.0,5.06,231,3.929,3.182,ERA5 Reanalysis (Open-Meteo Historical Archive),19.012,10.908,9.612,9.112,159.292,39.875,0.396,22.412,73.094,Copernicus S5P TROPOMI & CAMS Multi-Sensor Assimilation,0.18,0.85,0.3115,-0.0526,-0.4035,15.0,FAC_VAD_01,Apex PetroChem & Polymers Ltd,"Utility Steam Boiler, Thermic Heater, DG Set & Distillation",7303.0,561.9,0.0,49.0,55.9,0.18619999999999998,0.0465,24.0,FACTORY_OPERATIONAL_DATA,13.203,0.2694,11.467,3.8,25.0,1.141,4.445,5.586,0.114,13,9,2023,2,-1.0,-0.0,0.9749,-0.2225,8.492,14.638,8.2,171.583,13.675,11.139,12.527,10.637,16.419,14.9
